ciqual_code,name_fr,group_name_fr,subgroup_name_fr,carbs_raw,carbs_g_100g,carbs_qualifier
19865,Kéfir de lait,produits laitiers,produits laitiers frais et alternatives végétales,"4,5",4.5,exact
19882,"Yaourt au lait de brebis, nature, 6% MG environ",produits laitiers,produits laitiers frais et alternatives végétales,"3,98",3.98,exact
19501,"Fromage blanc, nature ou aux fruits (aliment moyen)",produits laitiers,produits laitiers frais et alternatives végétales,"6,34",6.34,exact
19572,"Fromage frais type petit suisse, aromatisé chocolat, sucré",produits laitiers,produits laitiers frais et alternatives végétales,"22,5",22.5,exact
19638,Faisselle au coulis de fruits,produits laitiers,produits laitiers frais et alternatives végétales,"8,5",8.5,exact
19639,"Faisselle, 0% MG",produits laitiers,produits laitiers frais et alternatives végétales,"4,65",4.65,exact
19641,"Faisselle, 6% MG environ",produits laitiers,produits laitiers frais et alternatives végétales,"3,36",3.36,exact
19643,"Fromage blanc et crème fouettée, sur lit de fruits, sucré",produits laitiers,produits laitiers frais et alternatives végétales,16,16,exact
19644,"Fromage blanc, nature, 0% MG",produits laitiers,produits laitiers frais et alternatives végétales,"4,22",4.22,exact
19645,"Fromage blanc, nature, 0% MG, enrichi en vitamine D",produits laitiers,produits laitiers frais et alternatives végétales,"4,76",4.76,exact
19646,"Fromage blanc, nature, 2-3% MG",produits laitiers,produits laitiers frais et alternatives végétales,"3,86",3.86,exact
19648,"Fromage blanc, nature, 2-3% MG, enrichi en vitamine D",produits laitiers,produits laitiers frais et alternatives végétales,"4,87",4.87,exact
19650,"Fromage blanc et crème fouettée, nature",produits laitiers,produits laitiers frais et alternatives végétales,"3,8",3.8,exact
19654,"Fromage blanc ou spécialité laitière, aux copeaux de chocolat, 7-8% MG, sucré",produits laitiers,produits laitiers frais et alternatives végétales,"16,3",16.3,exact
19656,"Fromage blanc ou spécialité laitière, aux fruits, 0% MG, sucré",produits laitiers,produits laitiers frais et alternatives végétales,"12,8",12.8,exact
19657,"Fromage blanc ou spécialité laitière, aux fruits, 2-3% MG, sucré",produits laitiers,produits laitiers frais et alternatives végétales,12,12,exact
19659,"Fromage blanc ou spécialité laitière, aux fruits, 6-7% MG, sucré",produits laitiers,produits laitiers frais et alternatives végétales,"14,4",14.4,exact
19660,"Fromage blanc ou spécialité laitière, sur lit de fruits, 7-8% MG, sucré",produits laitiers,produits laitiers frais et alternatives végétales,"12,8",12.8,exact
19663,"Fromage frais type petit suisse, nature, 0% MG",produits laitiers,produits laitiers frais et alternatives végétales,"4,2",4.2,exact
19664,"Fromage frais type petit suisse, nature, 4% MG environ",produits laitiers,produits laitiers frais et alternatives végétales,"3,11",3.11,exact
19665,"Mousse de fromage blanc sur lit de fruits, 0% MG, avec édulcorants, enrichie en calcium et vitamine D",produits laitiers,produits laitiers frais et alternatives végétales,6,6,exact
19666,"Fromage frais type petit suisse, nature, 10% MG environ",produits laitiers,produits laitiers frais et alternatives végétales,"2,61",2.61,exact
19691,"Fromage blanc ou spécialité laitière, aux fruits, 0% MG, avec édulcorants, sucré, enrichi en vitamine D",produits laitiers,produits laitiers frais et alternatives végétales,"6,45",6.45,exact
19697,"Fromage blanc ou spécialité laitière, aromatisé, 0% MG, avec édulcorants, sucré, enrichi en vitamine D",produits laitiers,produits laitiers frais et alternatives végétales,"6,7",6.7,exact
19705,"Fromage blanc ou spécialité laitière, aromatisé, 0% MG, avec édulcorants, sucré",produits laitiers,produits laitiers frais et alternatives végétales,6,6,exact
19707,"Fromage blanc ou spécialité laitière, sur lit de fruits, 0% MG, avec édulcorants, sucré, enrichi en vitamine D",produits laitiers,produits laitiers frais et alternatives végétales,6,6,exact
19708,"Fromage blanc ou spécialité laitière, sur lit de fruits, 0% MG, avec édulcorants, sans sucres ajoutés, enrichi en vitamine D",produits laitiers,produits laitiers frais et alternatives végétales,"5,63",5.63,exact
19709,"Fromage blanc ou spécialité laitière, aromatisé, 0% MG, avec édulcorants, sans sucres ajoutés",produits laitiers,produits laitiers frais et alternatives végétales,"3,9",3.9,exact
19711,"Fromage blanc, nature, 7-8% MG",produits laitiers,produits laitiers frais et alternatives végétales,"5,87",5.87,exact
19712,"Fromage blanc, nature, au lait de brebis, 5% MG environ",produits laitiers,produits laitiers frais et alternatives végétales,"4,29",4.29,exact
19713,"Fromage blanc, nature, au lait de chèvre, 7% MG environ",produits laitiers,produits laitiers frais et alternatives végétales,"3,04",3.04,exact
19714,"Fromage blanc ou spécialité laitière, aromatisé, 0% MG, sucré",produits laitiers,produits laitiers frais et alternatives végétales,"12,3",12.3,exact
19715,"Fromage blanc ou spécialité laitière, aromatisé, 2-3% MG, sucré",produits laitiers,produits laitiers frais et alternatives végétales,"12,8",12.8,exact
19716,"Fromage blanc, nature, 2-3% MG, sucré",produits laitiers,produits laitiers frais et alternatives végétales,"10,9",10.9,exact
19718,"Fromage blanc ou spécialité laitière, aromatisé, 7-8% MG, sucré",produits laitiers,produits laitiers frais et alternatives végétales,"12,8",12.8,exact
19719,"Fromage frais type petit suisse, aux fruits, 2-3% MG, sucré",produits laitiers,produits laitiers frais et alternatives végétales,"12,9",12.9,exact
19720,"Fromage frais type petit suisse, aux fruits, 2-3% MG, sucré, enrichi en vitamine D",produits laitiers,produits laitiers frais et alternatives végétales,"4,68",4.68,exact
19721,"Fromage frais type petit suisse, aromatisé, 2-3% MG, sucré",produits laitiers,produits laitiers frais et alternatives végétales,"12,3",12.3,exact
19722,"Fromage frais type petit suisse, aromatisé, 2-3% MG, sucré, enrichi en vitamine D",produits laitiers,produits laitiers frais et alternatives végétales,"12,2",12.2,exact
19725,"Fromage blanc ou spécialité laitière, sur lit de fruits, 0% MG, sucré",produits laitiers,produits laitiers frais et alternatives végétales,"11,5",11.5,exact
19673,"Crème dessert, allégée en matière grasse, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"12,6",12.6,exact
19674,"Flan aux oeufs, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"17,7",17.7,exact
19678,"Lait emprésuré aromatisé, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,16,16,exact
19679,"Lait gélifié aromatisé, nappé caramel, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"16,8",16.8,exact
19680,"Lait gélifié aromatisé, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"19,5",19.5,exact
19681,"Liégeois ou viennois (chocolat, café, caramel ou vanille), rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"16,1",16.1,exact
19684,"Oeufs au lait, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"14,7",14.7,exact
19685,"Panna cotta, avec préparations de fruits ou caramel, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"15,9",15.9,exact
19686,"Spécialité laitière ou dessert lacté, aromatisé, à faible teneur en matière grasse, sucré, avec édulcorants, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"11,9",11.9,exact
23534,"Gâteau de semoule aux raisins et caramel, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"24,5",24.5,exact
23536,"Gâteau de riz au caramel, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"25,4",25.4,exact
39001,"Milkshake, de restauration rapide",produits laitiers,produits laitiers frais et alternatives végétales,"17,4",17.4,exact
39200,"Crème dessert au chocolat, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"17,9",17.9,exact
39206,"Mousse au chocolat (base laitière), rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"20,3",20.3,exact
39209,"Crème caramel, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,21,21,exact
39211,"Crème aux oeufs (petit pot de crème chocolat, vanille, etc.), rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"17,5",17.5,exact
39212,"Riz au lait vanille, cannelle ou nature, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"18,9",18.9,exact
39213,"Crème brûlée, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"17,5",17.5,exact
39214,"Crème dessert à la vanille, appertisée",produits laitiers,produits laitiers frais et alternatives végétales,"21,1",21.1,exact
39215,"Ile flottante, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"21,4",21.4,exact
39218,"Semoule au lait, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"18,9",18.9,exact
39229,"Crème dessert à la vanille, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"16,2",16.2,exact
39230,"Crème dessert, rayon frais (aliment moyen)",produits laitiers,produits laitiers frais et alternatives végétales,"17,4",17.4,exact
39235,"Mousse liégeoise (chocolat, café, caramel ou vanille), rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"19,2",19.2,exact
39246,"Crème dessert au café, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"17,3",17.3,exact
39247,"Crème dessert au caramel, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"18,1",18.1,exact
39249,"Mousse aux fruits, au fromage frais, 0% MG, sucrée, avec édulcorants, enrichie en calcium, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"5,51",5.51,exact
39250,"Mousse aux fruits, au fromage frais, sucrée, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"14,4",14.4,exact
39251,"Riz au lait, au caramel, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"24,5",24.5,exact
39252,"Riz au lait, rhum raisins, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"22,3",22.3,exact
39253,"Mousse au chocolat ou café, sur ganache, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"17,5",17.5,exact
39254,"Crème dessert au chocolat et billes de céréales chocolatées, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"22,5",22.5,exact
39505,"Crème dessert, appertisée (aliment moyen)",produits laitiers,produits laitiers frais et alternatives végétales,"21,5",21.5,exact
39506,"Crème dessert au chocolat, appertisée",produits laitiers,produits laitiers frais et alternatives végétales,"21,8",21.8,exact
39511,"Crème dessert, rayon frais ou appertisée (aliment moyen)",produits laitiers,produits laitiers frais et alternatives végétales,"17,6",17.6,exact
19698,"Tiramisu au café, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"30,2",30.2,exact
19699,"Tiramisu aux fruits, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"32,1",32.1,exact
19852,"Mousse à la crème de marrons, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"34,4",34.4,exact
23474,"Profiteroles (crème pâtissière et sauce chocolat), rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"31,1",31.1,exact
39210,"Mousse au chocolat traditionnelle, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"23,8",23.8,exact
39216,"Clafoutis aux fruits, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"29,4",29.4,exact
39220,"Liégeois aux fruits, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"17,7",17.7,exact
39233,"Fondant au chocolat noir et crème anglaise, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,19,19,exact
39234,"Gâteau au chocolat, coeur fondant, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"41,2",41.2,exact
39236,Pain perdu,produits laitiers,produits laitiers frais et alternatives végétales,"30,8",30.8,exact
39400,"Lait de poule, sans alcool",produits laitiers,produits laitiers frais et alternatives végétales,"8,05",8.05,exact
39710,"Crème pâtissière instantanée, reconstituée",produits laitiers,produits laitiers frais et alternatives végétales,18,18,exact
19692,"Dessert au soja, aux fruits, sucré, enrichi en calcium, fermenté, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"12,9",12.9,exact
19693,"Dessert au soja, nature, sans sucres ajoutés, non enrichi, fermenté, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"2,05",2.05,exact
19694,"Dessert au soja, nature, sans sucres ajoutés, enrichi en calcium, fermenté, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"1,1",1.1,exact
19695,"Dessert au soja, aux fruits, sucré, non enrichi, fermenté, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,11,11,exact
19696,"Dessert au soja, aux amandes, sucré, enrichi en vitamines et minéraux, fermenté, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"2,85",2.85,exact
20911,"Dessert au soja, aromatisé, sucré, enrichi en calcium, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"15,3",15.3,exact
20921,"Dessert au soja, aromatisé, sucré, non enrichi, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,16,16,exact
20922,"Dessert végétal sans soja (amande, avoine, chanvre, coco, riz), aromatisé, sucré, non enrichi, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"15,8",15.8,exact
20923,"Dessert végétal sans soja (coco, riz), aux fruits, sucré, enrichi en calcium, fermenté, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,16,16,exact
20925,"Dessert au soja, aromatisé, sucré, enrichi en calcium et vitamine D, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"15,3",15.3,exact
20926,"Dessert au soja, aux fruits, sucré, enrichi en calcium et vitamine D, fermenté, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"13,8",13.8,exact
20927,"Dessert végétal sans soja (amande, avoine, chanvre, coco, riz), nature, sans sucres ajoutés, non enrichi, rayon frais",produits laitiers,produits laitiers frais et alternatives végétales,"6,7",6.7,exact
